corrDailyDust30,corrDailyPrecip30,corrDailyPDO,corrDailyMonthNoVolc
-8.74437730069696e-10,-7.1887294797297e-06,1.07,4
-8.77121287258478e-10,-6.82792267745378e-06,1.07,4
-8.53909830227034e-10,-5.96367485667759e-06,1.07,4
-8.22259699763353e-10,-4.95564599110739e-06,1.07,4
-7.93566109981546e-10,-3.86482912964455e-06,1.07,4
-7.82643701191163e-10,-4.16450641145747e-06,1.07,4
-7.73267713261158e-10,-3.8966780964221e-06,1.07,4
-7.38717622385559e-10,-3.78634060099329e-06,1.07,4
-6.79243690944428e-10,-3.76010364228304e-06,1.07,4
-6.11389159485171e-10,-3.73391070643892e-06,1.07,4
-5.03644557795557e-10,-3.71093562222122e-06,1.07,4
-3.72429418031793e-10,-3.9146019135009e-06,1.07,4
-2.43434759072795e-10,-4.65205215383145e-06,1.29,5
-1.37573579849718e-10,-4.52182205711331e-06,1.29,5
-2.97477156137214e-11,-4.3518297149859e-06,1.29,5
6.31201604506346e-11,-4.18547616913945e-06,1.29,5
1.112333527665e-10,-4.02631125482139e-06,1.29,5
7.92149110236569e-11,-3.9385850931884e-06,1.29,5
-4.52583555513578e-13,-3.86659297953024e-06,1.29,5
-4.84581575745701e-11,-3.72781783436952e-06,1.29,5
-3.43856400668117e-11,-3.51932882479268e-06,1.29,5
5.09035539363516e-12,-3.39744914296173e-06,1.29,5
5.12826184255014e-11,-3.19653056404706e-06,1.29,5
9.64895341860124e-11,-3.0078569236036e-06,1.29,5
1.42669892110806e-10,-2.90678938465099e-06,1.29,5
1.83673554046164e-10,-2.8048089887483e-06,1.29,5
2.12805569109713e-10,-3.00091949079791e-06,1.29,5
2.44057847082787e-10,-4.29472652773921e-06,1.29,5
2.88798325267214e-10,-4.05580563258131e-06,1.29,5
3.67848471624315e-10,-3.79697963386689e-06,1.29,5
4.73504818280713e-10,-3.4909177242346e-06,1.29,5
5.88146448943032e-10,-3.31044093165911e-06,1.29,5
6.85037059987312e-10,-3.34221853327809e-06,1.29,5
7.61091815833352e-10,-3.89075060400132e-06,1.29,5
8.28847677767793e-10,-4.58564354691649e-06,1.29,5
9.39051529269997e-10,-5.48352376895336e-06,1.29,5
1.05969091020855e-09,-5.4658862045652e-06,1.29,5
1.168292518446e-09,-5.59670544853601e-06,1.29,5
1.23514916777642e-09,-5.34581677531034e-06,1.29,5
1.2687812403839e-09,-4.67312068356902e-06,1.29,5
1.2790033273275e-09,-3.68473753710636e-06,1.29,5
1.23357230971229e-09,-3.27713641232758e-06,1.29,5
1.14452536597702e-09,-3.0447099741385e-06,1.29,5
1.06395727117784e-09,-2.9006731142847e-06,1.82,6
1.01926044689763e-09,-2.79022987745057e-06,1.82,6
9.68552834139189e-10,-2.59101969318465e-06,1.82,6
9.37896596001393e-10,-2.45526528392835e-06,1.82,6
9.5753252077091e-10,-2.36936774475015e-06,1.82,6
9.4680309820707e-10,-2.29461768076306e-06,1.82,6
9.29859744310562e-10,-1.85441193002016e-06,1.82,6
9.09925145332512e-10,-1.6658531174089e-06,1.82,6
8.8015471633825e-10,-1.69080815471907e-06,1.82,6
8.48940280406504e-10,-1.59689133716832e-06,1.82,6
8.083516525584e-10,-1.43130439384822e-06,1.82,6
7.55428321294417e-10,-1.2472272867568e-06,1.82,6
7.01053448125677e-10,-1.21708141989921e-06,1.82,6
6.98400012451497e-10,-1.25747439923111e-06,1.82,6
7.10717057481218e-10,-1.27210154370434e-06,1.82,6
7.08908477965027e-10,-1.44388342980872e-06,1.82,6
6.80572638832136e-10,-1.52495328307386e-06,1.82,6
6.10821593472247e-10,-1.26512213395616e-06,1.82,6
5.2707147063676e-10,-9.45648321912729e-07,1.82,6
4.40660781141814e-10,-9.94518380998808e-07,1.82,6
3.59158559177962e-10,-1.05249557642526e-06,1.82,6
2.86436559649502e-10,-1.1352089938462e-06,1.82,6
2.32512486435313e-10,-1.18190258575272e-06,1.82,6
1.4211361390793e-10,-1.31469871535925e-06,1.82,6
5.44570482508912e-11,-1.34952375276196e-06,1.82,6
-1.84068975237881e-11,-1.44824442493364e-06,1.82,6
-6.94067575692036e-11,-7.08056222107026e-07,1.82,6
-1.06670369812327e-10,1.42382750984442e-08,1.82,6
-1.28827547542244e-10,-8.19911682863773e-07,1.82,6
-1.42066101693826e-10,-9.56613553128755e-07,1.82,6
-1.46015207236241e-10,-1.0677604997225e-06,0.82,7
-1.54861985568141e-10,-1.14543382665821e-06,0.82,7
-1.75582459210655e-10,-1.24443945187635e-06,0.82,7
-1.90406948618769e-10,-1.44973721614228e-06,0.82,7
-2.07126449504369e-10,-1.44450168535606e-06,0.82,7
-2.48935389713735e-10,-1.41876151169116e-06,0.82,7
-2.79045054108927e-10,-1.30255581387584e-06,0.82,7
-2.80640113787108e-10,-1.43296801290338e-06,0.82,7
-2.73057990339769e-10,-1.71531899800796e-06,0.82,7
-2.65770356968288e-10,-1.86276925632352e-06,0.82,7
-2.56460578234278e-10,-2.05769234956109e-06,0.82,7
-2.41432997942203e-10,-2.36602693652877e-06,0.82,7
-2.24681077262318e-10,-2.71584702427024e-06,0.82,7
-2.06335947940683e-10,-2.92295309483327e-06,0.82,7
-2.15402305514957e-10,-3.13657893655792e-06,0.82,7
-2.26581028825291e-10,-3.34290054229906e-06,0.82,7
-2.33962750932435e-10,-3.54183091898416e-06,0.82,7
-2.36482772697011e-10,-3.74904815248091e-06,0.82,7
-2.3077141376967e-10,-4.19694311055209e-06,0.82,7
-2.25237339023474e-10,-4.15482585586372e-06,0.82,7
-2.17506086272411e-10,-3.20640168448706e-06,0.82,7
-2.0878197407322e-10,-2.9833085924916e-06,0.82,7
-2.02168853383517e-10,-3.00112063811366e-06,0.82,7
-2.04373488237144e-10,-3.00841149727599e-06,0.82,7
-2.10307776468208e-10,-2.90575419734995e-06,0.82,7
-2.12719384384667e-10,-2.760156491782e-06,0.82,7
-2.11051030045172e-10,-2.48994399656082e-06,0.82,7
-2.10634193737928e-10,-1.12098933020189e-06,0.82,7
-2.1274931525265e-10,-5.31411194173437e-07,0.82,7
-2.14235869208502e-10,-4.16073261531951e-07,0.82,7
-2.13530034471558e-10,-6.51022929409838e-07,0.82,7
-2.09126312989919e-10,-7.32601049983675e-07,-0.05,8
-2.00396875606805e-10,-7.7139648390172e-07,-0.05,8
-1.90050700158988e-10,-7.63627280083152e-07,-0.05,8
-1.76978789527016e-10,-7.18839694603736e-07,-0.05,8
-1.64859777721196e-10,-3.88610389889766e-07,-0.05,8
-1.5657401044688e-10,-2.26028154904347e-07,-0.05,8
-1.56062128304635e-10,-4.22183609658118e-07,-0.05,8
-1.5750337864951e-10,-5.76711553718917e-07,-0.05,8
-1.5753313110042e-10,2.74832774146982e-07,-0.05,8
-1.55400359094822e-10,6.60785195543637e-07,-0.05,8
-1.54306147089687e-10,7.11752467361453e-07,-0.05,8
-1.55324441623181e-10,7.90652378806164e-07,-0.05,8
-1.55812873702258e-10,1.02852530824628e-06,-0.05,8
-1.57061783076677e-10,1.04231641637904e-06,-0.05,8
-1.64278569791986e-10,1.06278184285962e-06,-0.05,8
-1.65860060554707e-10,1.09938839833557e-06,-0.05,8
-1.57809371061189e-10,1.08335183229777e-06,-0.05,8
-1.49272367397735e-10,1.08678844723339e-06,-0.05,8
-1.39482789952373e-10,1.02934313496798e-06,-0.05,8
-1.19051174791633e-10,3.52752163076696e-07,-0.05,8
-1.01380611973989e-10,-6.676279341697e-07,-0.05,8
-8.55263656206346e-11,-1.01325190705928e-06,-0.05,8
-7.2455442794133e-11,-1.12364394000675e-06,-0.05,8
-6.05505716233197e-11,-1.18923766784627e-06,-0.05,8
-5.09152886640741e-11,-3.4438113377512e-07,-0.05,8
-4.72957473730775e-11,2.60177119240268e-08,-0.05,8
-4.73262655034594e-11,1.84654966328547e-06,-0.05,8
-4.59538708812715e-11,2.2635873468552e-06,-0.05,8
-4.40954463803093e-11,4.55134426946562e-07,-0.05,8
-4.04143630421946e-11,2.49432832663157e-07,-0.05,8
-3.76927438735659e-11,2.33834064739413e-07,-0.05,8
-3.81630039051981e-11,1.08597275711762e-07,0.43,9
-4.21276685029605e-11,-4.28733200258633e-08,0.43,9
-4.85610976324815e-11,-4.33225992688305e-08,0.43,9
-5.74246720963153e-11,1.6798966562462e-07,0.43,9
-6.36435285175057e-11,6.82593357829207e-07,0.43,9
-6.69611515551521e-11,1.0253080626775e-06,0.43,9
-6.79430601060356e-11,8.95524839236222e-07,0.43,9
-6.86287222473065e-11,6.08708002924475e-07,0.43,9
-6.86528233455823e-11,2.57495395629126e-06,0.43,9
-6.83192724045604e-11,3.32063763368826e-06,0.43,9
-7.00084568355357e-11,3.28934556006972e-06,0.43,9
-7.15290960321273e-11,3.17504223182301e-06,0.43,9
-7.34543527847805e-11,3.31133047301486e-06,0.43,9
-7.63601302281419e-11,3.36536789954271e-06,0.43,9
-8.09159856359612e-11,3.49353571412699e-06,0.43,9
-8.84534507080615e-11,3.64472841141374e-06,0.43,9
-9.99748389015044e-11,4.14933421402038e-06,0.43,9
-1.03644166837656e-10,4.17972923293015e-06,0.43,9
-1.06945924877815e-10,4.40169575084461e-06,0.43,9
-1.23742349425544e-10,4.31524508924054e-06,0.43,9
-1.41726784481098e-10,4.08104104810442e-06,0.43,9
-1.58585044727494e-10,3.94539553312711e-06,0.43,9
-1.74255693706823e-10,4.32558248992835e-06,0.43,9
-1.89004223999758e-10,4.38972821126627e-06,0.43,9
-1.95873868230872e-10,3.19083377811714e-06,0.43,9
-1.96233787680932e-10,2.37889073593882e-06,0.43,9
-1.96769139054786e-10,-3.61710278005956e-08,0.43,9
-1.96108113954863e-10,-3.01119754154231e-06,0.43,9
-1.89113814773815e-10,-3.40687764873227e-06,0.43,9
-1.82483465197174e-10,-3.71737379922885e-06,0.43,9
-1.77105126375297e-10,-4.01571439361717e-06,-0.09,10
-1.71711475429092e-10,-4.23117291564677e-06,-0.09,10
-1.6404519109398e-10,-2.0602421765481e-06,-0.09,10
-1.44891455749297e-10,-1.62503505034358e-06,-0.09,10
-1.25891695264113e-10,-2.18610458073045e-06,-0.09,10
-1.13951311241273e-10,-3.51013249459841e-06,-0.09,10
-1.08607045827388e-10,-4.3788373620434e-06,-0.09,10
-1.06853929215749e-10,-3.39599054666432e-06,-0.09,10
-1.06686767802331e-10,-1.67472586413667e-06,-0.09,10
-1.06595426054708e-10,-4.6923864617808e-06,-0.09,10
-1.04517068712664e-10,-5.98582450880731e-06,-0.09,10
-9.47812146867924e-11,-5.85509982210406e-06,-0.09,10
-8.64742490509021e-11,-5.02556812211402e-06,-0.09,10
-8.28204060602691e-11,-4.80555079618072e-06,-0.09,10
-8.15790680975779e-11,-4.87821717968264e-06,-0.09,10
-8.13747120558769e-11,-5.21741332281959e-06,-0.09,10
-8.086547894321e-11,-5.47722766144024e-06,-0.09,10
-7.44372684621903e-11,-4.52808675240748e-06,-0.09,10
-7.11399845231474e-11,-2.60032630079054e-06,-0.09,10
-7.6145646097539e-11,-1.82599373686913e-06,-0.09,10
-7.92091263058886e-11,-1.67554667478179e-06,-0.09,10
-7.48446936554799e-11,-1.77659884164842e-06,-0.09,10
-6.4167910619274e-11,-1.93250438702685e-06,-0.09,10
-5.21768556798021e-11,-2.64444416054448e-06,-0.09,10
-4.21434206976379e-11,-3.12847568361033e-06,-0.09,10
-3.91935174442325e-11,-3.32080460492025e-06,-0.09,10
-4.43254402919735e-11,-3.43601259110304e-06,-0.09,10
-4.93902698757297e-11,-3.59085981570977e-06,-0.09,10
-5.61723088009734e-11,-3.75981877895703e-06,-0.09,10
-6.75799032855193e-11,-3.94683617924764e-06,-0.09,10
-7.70283792762069e-11,-4.10142585275447e-06,-0.09,10
-7.61531522307581e-11,-4.19853630202092e-06,0.54,11
-7.79650557823596e-11,-3.85178063837837e-06,0.54,11
-8.54107525581745e-11,-5.23707139775258e-06,0.54,11
-1.05920015274537e-10,-6.10339444163381e-06,0.54,11
-1.2662622740434e-10,-6.16476309962134e-06,0.54,11
-1.41552283793494e-10,-6.23881750673276e-06,0.54,11
-1.48500701665037e-10,-5.30610916040846e-06,0.54,11
-1.48460567306183e-10,-1.72677161185444e-06,0.54,11
-1.3268864832437e-10,-2.4031621033333e-06,0.54,11
-1.24479883115579e-10,-1.95615507514815e-06,0.54,11
-1.22171200829829e-10,-1.22044761953071e-06,0.54,11
-1.26641813838813e-10,-1.03572431155468e-06,0.54,11
-1.24144799187721e-10,-1.94800700248117e-06,0.54,11
-1.13903945547712e-10,-2.72386152591996e-06,0.54,11
-1.00329785321593e-10,-2.44450132933982e-06,0.54,11
-9.36124285269691e-11,-2.30768771926096e-06,0.54,11
-8.8683175834243e-11,-2.60038635202915e-06,0.54,11
-8.54290921463315e-11,-4.4462511367548e-06,0.54,11
-8.23247705648506e-11,-6.8471829550042e-06,0.54,11
-6.85669818516008e-11,-8.24437046647711e-06,0.54,11
-5.97839380945035e-11,-8.65070844165458e-06,0.54,11
-5.69001661831103e-11,-8.20141731653443e-06,0.54,11
-4.50743625891556e-11,-8.18131578256965e-06,0.54,11
-3.55577495294931e-11,-8.18932905211061e-06,0.54,11
-2.31645610460595e-11,-8.25934286921317e-06,0.54,11
-1.33008254235429e-11,-7.80307003499505e-06,0.54,11
-3.8324215603718e-12,-6.59767186714062e-06,0.54,11
1.94007170828564e-12,-6.61546315927723e-06,0.54,11
6.13767163722161e-12,-6.54244612989736e-06,0.54,11
8.80598174617469e-12,-6.14419650132123e-06,0.54,11
8.58800995656698e-12,-6.15266032509311e-06,0.59,12
-3.6662144483546e-14,-6.21632385617184e-06,0.59,12
-5.32850178325893e-12,-6.42755942463634e-06,0.59,12
-4.99516201048192e-12,-6.81516257276163e-06,0.59,12
-6.19792452535196e-13,-6.23302231954761e-06,0.59,12
5.40119291341871e-12,-3.58783805993191e-06,0.59,12
1.11491149584769e-11,-3.18093400884682e-06,0.59,12
1.39127609522666e-11,-3.98863519075612e-06,0.59,12
1.38336715311188e-11,-8.37678830244549e-06,0.59,12
1.03206623355027e-12,-7.06295159783929e-06,0.59,12
-2.9418008128068e-12,-3.09316246777961e-06,0.59,12
-3.58025929691673e-12,-2.88252409607961e-06,0.59,12
-4.27899363262239e-12,-2.79396972962274e-06,0.59,12
-1.15789684271976e-11,-2.52650040935489e-06,0.59,12
-2.25072173345826e-11,-2.80393418128415e-06,0.59,12
-3.65103927866203e-11,-3.33610793101408e-06,0.59,12
-4.46105446795304e-11,-3.46854078815334e-06,0.59,12
-5.1199641824797e-11,-3.03080270990284e-06,0.59,12
-5.84184075492747e-11,-1.96171081619072e-06,0.59,12
-6.72034263679005e-11,-1.81302293131194e-06,0.59,12
-8.17457999863409e-11,-2.26863909739848e-07,0.59,12
-9.22760680335818e-11,1.87841309958836e-06,0.59,12
-9.90681858853589e-11,4.43663891556671e-06,0.59,12
-1.06691106935856e-10,4.65131834419335e-06,0.59,12
-1.12304979267177e-10,4.6634864836396e-06,0.59,12
-1.27990692625868e-10,5.42762917312142e-06,0.59,12
-1.43055027028206e-10,1.35229336630677e-05,0.59,12
-1.51123125443453e-10,2.06058892421403e-05,0.59,12
-1.53658262764279e-10,2.14311614505054e-05,0.59,12
-1.5354546801192e-10,2.47656064485169e-05,0.59,12
-1.52632599155981e-10,2.89778074223811e-05,0.59,12
-1.51647479006222e-10,3.18850089950159e-05,0.11,NaN
-1.51338911227123e-10,3.42758157919765e-05,0.11,NaN
-1.50292074611685e-10,3.83389376232972e-05,0.11,NaN
-1.49730108031784e-10,4.21360996586495e-05,0.11,NaN
-1.50096426535907e-10,4.52356731878726e-05,0.11,NaN
-1.50780938580949e-10,4.76991487040957e-05,0.11,NaN
-1.5081138475846e-10,5.03944217999898e-05,0.11,NaN
-1.47002206091524e-10,5.06091530223702e-05,0.11,NaN
-1.44399996516708e-10,5.18058003527396e-05,0.11,NaN
-1.25954836843281e-10,5.36055337391463e-05,0.11,NaN
-7.99329403121357e-11,4.97497793321863e-05,0.11,NaN
-4.48321822043754e-11,4.86951734118123e-05,0.11,NaN
-3.33526079585612e-11,4.79498374644935e-05,0.11,NaN
-3.07389478963151e-11,4.74712114249572e-05,0.11,NaN
-2.10950757564645e-11,4.75557661761229e-05,0.11,NaN
9.20975426806824e-12,4.74324964405929e-05,0.11,NaN
4.47950577179318e-11,4.72330449553516e-05,0.11,NaN
6.89160455140657e-11,5.50521990405375e-05,0.11,NaN
8.04890372847361e-11,5.44265100097561e-05,0.11,NaN
8.67345746076308e-11,5.42943624084218e-05,0.11,NaN
9.62405360581776e-11,5.30268796949534e-05,0.11,NaN
1.10295875286121e-10,5.10321669830154e-05,0.11,NaN
1.21856179370683e-10,4.9834876289735e-05,0.11,NaN
1.18081542019058e-10,5.3162791219047e-05,0.11,NaN
1.14077137419521e-10,5.62016424549529e-05,0.11,NaN
1.1516846835928e-10,5.71192938268648e-05,0.11,NaN
1.10840345770622e-10,5.20061849431759e-05,0.11,NaN
1.37628653911679e-10,4.5874198102223e-05,0.11,NaN
1.69279175822581e-10,4.8487053478835e-05,0.11,NaN
1.72618361971575e-10,4.62854653268888e-05,0.11,NaN
1.70639648356737e-10,4.41821601800944e-05,0.11,NaN
1.68934396113155e-10,4.21425524599745e-05,-0.19,NaN
1.64760515399146e-10,4.01676561102674e-05,-0.19,NaN
1.62733735394729e-10,3.6022009546858e-05,-0.19,NaN
1.68600435604429e-10,3.37688777667053e-05,-0.19,NaN
1.72558192757145e-10,3.20499784512163e-05,-0.19,NaN
1.72391681758201e-10,2.87747146023202e-05,-0.19,NaN
1.70363202548898e-10,2.86836168532723e-05,-0.19,NaN
1.64720599452661e-10,3.11668780344048e-05,-0.19,NaN
1.54104086163452e-10,3.31988296560977e-05,-0.19,NaN
1.25269682741979e-10,3.02321549240173e-05,-0.19,NaN
6.20978165841795e-11,3.09468308524109e-05,-0.19,NaN
7.4549884634687e-12,3.23544914763598e-05,-0.19,NaN
5.20201701037536e-12,3.30591290644613e-05,-0.19,NaN
3.17126453396553e-11,3.35634096019008e-05,-0.19,NaN
3.0052357230314e-11,3.38225387418338e-05,-0.19,NaN
-8.41528276681476e-13,3.42311839743238e-05,-0.19,NaN
-3.20677776854732e-12,3.43446072159129e-05,-0.19,NaN
8.73648711618275e-12,2.60394100617041e-05,-0.19,NaN
2.72833630687863e-11,2.56254321763961e-05,-0.19,NaN
5.51193317527988e-11,2.56651453460456e-05,-0.19,NaN
9.7364191285774e-11,2.55045220274406e-05,-0.19,NaN
1.33048055425632e-10,2.55779026378521e-05,-0.19,NaN
1.55590513184348e-10,2.40706500857668e-05,-0.19,NaN
1.67345152235325e-10,2.13109028354131e-05,-0.19,NaN
1.76805595376157e-10,2.12109331359801e-05,-0.19,NaN
1.77788221502274e-10,2.71731035725677e-05,-0.19,NaN
1.67759152854709e-10,2.66076923240112e-05,-0.19,NaN
1.23122529359874e-10,2.87861656257889e-05,-0.19,NaN
6.44132179168835e-11,2.74777406811028e-05,-0.37,NaN
5.57710738132492e-11,2.78405250963008e-05,-0.37,NaN
6.36594405407525e-11,2.89409830452843e-05,-0.37,NaN
6.55572701452024e-11,2.87941065944023e-05,-0.37,NaN
5.27809154316785e-11,2.88488810027505e-05,-0.37,NaN
2.70430499841053e-11,3.05695519799577e-05,-0.37,NaN
-2.77026292098163e-12,3.16337195379892e-05,-0.37,NaN
-2.97840180345497e-11,3.19911728407792e-05,-0.37,NaN
-2.36439550326884e-11,3.01867356032028e-05,-0.37,NaN
1.58774752876079e-12,2.73763000785571e-05,-0.37,NaN
3.25905977425153e-11,2.46628658550615e-05,-0.37,NaN
5.63472481446948e-11,2.31691195912227e-05,-0.37,NaN
6.10952194260659e-11,2.61813557174485e-05,-0.37,NaN
6.82350556800572e-11,3.0938336885069e-05,-0.37,NaN
8.98614524271066e-11,4.2629542738367e-05,-0.37,NaN
1.00279003942247e-10,5.08484583095229e-05,-0.37,NaN
7.98705847305788e-11,5.36382485128535e-05,-0.37,NaN
5.82681193943088e-11,5.6145640378393e-05,-0.37,NaN
3.81401118735749e-11,5.7715818412363e-05,-0.37,NaN
-2.10688096978548e-11,5.79880142776478e-05,-0.37,NaN
-8.82121800661961e-11,5.870286067171e-05,-0.37,NaN
-1.56688570150653e-10,5.89733230271086e-05,-0.37,NaN
-2.27909821757934e-10,6.09988000431314e-05,-0.37,NaN
-3.01553816456406e-10,6.49756089075832e-05,-0.37,NaN
-3.7385472169965e-10,6.55889514332351e-05,-0.37,NaN
-4.08810112594926e-10,6.57153547370822e-05,-0.37,NaN
-4.38574242823509e-10,6.54015730746901e-05,-0.37,NaN
-4.67733307933848e-10,6.32501445717015e-05,-0.37,NaN
-4.87145799994081e-10,6.19424917454459e-05,-0.37,NaN
-4.9677127587475e-10,6.11893464082935e-05,-0.37,NaN
-5.06607776664272e-10,5.78954372806441e-05,-0.37,NaN
-5.05561476032604e-10,5.62530998901062e-05,-0.7,NaN
-5.37421320707092e-10,5.52261005212956e-05,-0.7,NaN
-5.8418316559213e-10,5.2254777321021e-05,-0.7,NaN
-6.27931623690409e-10,5.21939573685617e-05,-0.7,NaN
-6.41647386494187e-10,5.21237459905233e-05,-0.7,NaN
-6.2116759463377e-10,5.07155579515385e-05,-0.7,NaN
-5.66887235263902e-10,4.81955619902175e-05,-0.7,NaN
-4.76267178595136e-10,4.65076526816406e-05,-0.7,NaN
-4.32976238521626e-10,4.67117638595373e-05,-0.7,NaN
-4.24717090024548e-10,4.68102534150576e-05,-0.7,NaN
-4.40845476204089e-10,4.69029659188855e-05,-0.7,NaN
-4.50535231149071e-10,4.50652569728828e-05,-0.7,NaN
-4.31302801879843e-10,4.09858271019158e-05,-0.7,NaN
-4.16442278103832e-10,3.51232143662438e-05,-0.7,NaN
-4.31984764837763e-10,2.23397975200179e-05,-0.7,NaN
-4.65120198547106e-10,1.39094393246257e-05,-0.7,NaN
-5.08219959762274e-10,1.14579194851855e-05,-0.7,NaN
-5.41866704162374e-10,9.92036427725745e-06,-0.7,NaN
-5.71286362709409e-10,8.35658876948832e-06,-0.7,NaN
-5.87388367255025e-10,8.69741981779439e-06,-0.7,NaN
-5.88362338077559e-10,9.09552805640957e-06,-0.7,NaN
-5.66187469586762e-10,1.23167155402119e-05,-0.7,NaN
-5.60565512223123e-10,1.16377458392333e-05,-0.7,NaN
-5.7808080097004e-10,8.81248089487572e-06,-0.7,NaN
-5.8300271103105e-10,9.82945346316581e-06,-0.7,NaN
-6.15301005405675e-10,1.00721387408766e-05,-0.7,NaN
-6.1174411959991e-10,1.04011614090064e-05,-0.7,NaN
-5.92993005709242e-10,1.02027010889427e-05,-0.7,NaN
-5.94973100194491e-10,4.45206520236943e-06,-0.7,NaN
-5.88782246157843e-10,2.89595688731344e-06,-0.7,NaN
-5.86135365316912e-10,2.52691547649869e-06,-1.21,NaN
-5.94562451325395e-10,3.14368637281507e-06,-1.21,NaN
-5.90550992190505e-10,4.28400520931625e-06,-1.21,NaN
-5.61483660722679e-10,4.47641392603433e-06,-1.21,NaN
-4.89670336943723e-10,4.4364240494175e-06,-1.21,NaN
-3.95970625952588e-10,4.50467661150058e-06,-1.21,NaN
-3.40795764612669e-10,4.48561418396165e-06,-1.21,NaN
-3.76832597221577e-10,4.91376556742473e-06,-1.21,NaN
-4.74417861300854e-10,5.51134007258173e-06,-1.21,NaN
-5.4078886188295e-10,5.85860340553637e-06,-1.21,NaN
-5.78980578941297e-10,6.03714449916989e-06,-1.21,NaN
-5.91302343924674e-10,6.58874998125827e-06,-1.21,NaN
-6.0006001145491e-10,6.88935305186645e-06,-1.21,NaN
-6.17034378707199e-10,6.98389867470355e-06,-1.21,NaN
-6.32117738732501e-10,7.09245406486724e-06,-1.21,NaN
-6.33565359104072e-10,7.27976166292072e-06,-1.21,NaN
-6.37140475276548e-10,7.64708818258603e-06,-1.21,NaN
-6.21314228153694e-10,7.66162432528393e-06,-1.21,NaN
-5.83983177635013e-10,7.0484313320666e-06,-1.21,NaN
-5.33732268222292e-10,7.50426954106917e-06,-1.21,NaN
-4.89606075460654e-10,8.23802250421852e-06,-1.21,NaN
-4.54949904891314e-10,7.8705479015022e-06,-1.21,NaN
-4.33311693873621e-10,5.0526537357085e-06,-1.21,NaN
-3.90380624698262e-10,4.39015505089461e-06,-1.21,NaN
-3.43074859821089e-10,3.96924632513605e-06,-1.21,NaN
-3.13243859899276e-10,2.8953331152069e-06,-1.21,NaN
-2.8626802785541e-10,3.00219792870813e-06,-1.21,NaN
-2.89252142033069e-10,2.85082670242354e-06,-1.21,NaN
-3.01342672792758e-10,3.04415853118333e-06,-1.21,NaN
-2.76359533823631e-10,3.53631629277651e-06,-1.21,NaN
-2.60780793098688e-10,3.51285639526487e-06,-1.21,NaN
-2.35877720255984e-10,3.38761228139106e-06,-0.99,NaN
-2.02939221634624e-10,3.30492372258467e-06,-0.99,NaN
-1.74895933431451e-10,2.63803712896502e-06,-0.99,NaN
-1.7089702543297e-10,2.56629876346734e-06,-0.99,NaN
